table	id	label	disc	prec	theme	tier	gap_status	gap_desc	date_realized	excess_cum	excess_peak	closed_date	dormant_since	relit_date	relit_count
industry_signals	470	涨价驱动/贵金属	20260125	day	黄金/贵金属	hint	dormant	暗态·深回吐候二段（峰值+10.3%→现-21.0%）·已点亮1次	20260126	-0.2096	0.1032	20260421	20260130	20260401	1
industry_signals	471	需求爆发/太空光伏	20260125	day	光伏	alias	dormant	暗态·深回吐候二段（峰值+3.8%→现-32.3%）	20260311	-0.3228	0.0377	20260330	20260330		0
industry_signals	472	涨价驱动/氨纶	20260125	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	473	涨价驱动/铼金属	20260125	day	有色金属	hint	dormant	暗态·深回吐候二段（峰值+11.4%→现-21.4%）	20260126	-0.2142	0.1138	20260130	20260130		0
industry_signals	475	事件催化/矿物部长会议	20260125	day	稀土	hint	dormant	暗态·深回吐候二段（峰值+9.3%→现-21.3%）·已点亮1次	20260225	-0.213	0.0931	20260626	20260303	20260616	1
industry_signals	476	情绪周期/连板监管	20260125	day	黄金/贵金属	hint	dormant	暗态·深回吐候二段（峰值+10.3%→现-21.0%）·已点亮1次	20260126	-0.2096	0.1032	20260421	20260130	20260401	1
industry_signals	477	涨价驱动/黄金	20260126	day	黄金/贵金属	hint	dormant	暗态·深回吐候二段（峰值+7.6%→现-22.2%）·已点亮1次	20260128	-0.2223	0.076	20260421	20260130	20260401	1
industry_signals	478	事件催化/印度疫情	20260126	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	479	需求爆发/英国户储	20260126	day	光伏	alias	dormant	暗态·深回吐候二段（峰值+6.8%→现-28.6%）	20260204	-0.2865	0.068	20260330	20260330		0
industry_signals	480	需求爆发/算力招标	20260126	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·已兑现候二段（峰值+56.3%→现+22.7%）·已点亮3次	20260127	0.2273	0.5626	20260629	20260205	20260618	3
industry_signals	483	技术升级/国产化	20260127	day	半导体/芯片/半导体材料	alias	dormant	暗态·已兑现候二段（峰值+48.6%→现+19.9%）·已点亮2次	20260506	0.1994	0.486	20260713	20260529	20260709	2
industry_signals	484	供给紧缺/地缘冲突	20260113	day		downgrade	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	485	涨价驱动/乌金矿	20260113	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	486	涨价驱动/碳化钨粉	20260113	day	钨/小金属	hint	dormant	暗态·深回吐候二段（峰值+17.0%→现-8.8%）·已点亮3次	20260115	-0.0878	0.1703	20260626	20260130	20260616	3
industry_signals	487	需求爆发/出口欧盟	20260113	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	488	情绪周期/第二周期末端	20260113	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	489	技术升级/存储芯片扩产	20260115	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·已兑现候二段（峰值+53.1%→现+31.7%）·已点亮2次	20260116	0.3172	0.531	20260702	20260205	20260618	2
industry_signals	490	需求爆发/海风拍卖	20260115	day	商业航天/卫星	alias	dormant	暗态·深回吐候二段（峰值+10.7%→现-36.9%）·已点亮2次	20260123	-0.3688	0.1069	20260514	20260126	20260508	2
industry_signals	491	涨价驱动/钨精矿	20260115	day	钨/小金属	hint	dormant	暗态·深回吐候二段（峰值+15.0%→现-13.0%）·已点亮3次	20260123	-0.1304	0.1499	20260626	20260130	20260616	3
industry_signals	492	涨价驱动/组件电池片	20260115	day	新能源电池/锂电/储能/固态	alias	dormant	暗态·深回吐候二段（峰值+13.3%→现-13.4%）·已点亮2次	20260119	-0.1338	0.133	20260526	20260129	20260410	2
industry_signals	493	情绪周期/第三周期	20260115	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	494	涨价驱动/先进封装	20260118	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·已兑现候二段（峰值+50.8%→现+26.1%）·已点亮2次	20260128	0.2608	0.5079	20260702	20260205	20260618	2
industry_signals	495	涨价驱动/天然铀	20260118	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	496	需求爆发/光模块	20260118	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·已兑现候二段（峰值+53.8%→现+26.1%）·已点亮3次	20260130	0.2605	0.5384	20260629	20260205	20260618	3
industry_signals	497	事件催化/商业航天	20260118	day	商业航天/卫星	alias	dormant	暗态·深回吐候二段（峰值+9.5%→现-42.4%）·已点亮2次	20260123	-0.4244	0.0947	20260514	20260126	20260508	2
industry_signals	498	需求爆发/电网投资	20260118	day	电力/电网/算电协同/燃气轮机	alias	closing	二段兑现中·回撤近警戒（峰值+19.6%→现+7.1%）	20260120	0.0707	0.1957	20260605	20260330	20260720	2
industry_signals	499	情绪周期/第三周期	20260118	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	500	涨价驱动/存储芯片	20260119	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·已兑现候二段（峰值+51.9%→现+33.5%）·已点亮2次	20260122	0.3354	0.5185	20260702	20260205	20260618	2
industry_signals	501	需求爆发/欧洲能源危机	20260119	day		downgrade	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	502	技术升级/擎天柱V3	20260119	day	机器人	alias	dormant	暗态·深回吐候二段（峰值+6.6%→现-11.8%）·已点亮2次	20260123	-0.1176	0.0661	20260708	20260129	20260703	2
industry_signals	503	情绪周期/第三周期修复	20260119	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	504	事件催化/民间投资担保	20260120	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	505	需求爆发/德国补贴	20260120	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	506	涨价驱动/CPU	20260120	day	AI算力/AI硬件/科技硬件	hint	dormant	暗态·已兑现候二段（峰值+53.5%→现+33.4%）·已点亮2次	20260121	0.3335	0.5353	20260702	20260205	20260618	2
industry_signals	507	需求爆发/欧洲能源危机	20260120	day		downgrade	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	508	情绪周期/第三周期冰点修复	20260120	day	电力/电网/算电协同/燃气轮机	alias	closing	二段兑现中·回撤近警戒（峰值+17.4%→现+3.2%）	20260227	0.0324	0.174	20260605	20260330	20260720	2
industry_signals	509	涨价驱动/半导体	20260128	day	半导体/芯片/半导体材料	alias	dormant	暗态·深回吐候二段（峰值+47.2%→现+13.4%）·已点亮2次	20260506	0.1341	0.472	20260713	20260529	20260709	2
industry_signals	510	涨价驱动/云服务	20260128	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·深回吐候二段（峰值+48.6%→现+13.3%）·已点亮1次	20260410	0.1332	0.4857	20260702	20260601	20260618	1
industry_signals	512	事件催化/生物燃料	20260128	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	515	供给紧缺/稀土	20260129	day	稀土	hint	dormant	暗态·深回吐候二段（峰值+8.4%→现-20.9%）·已点亮1次	20260225	-0.2093	0.0839	20260626	20260303	20260616	1
industry_signals	516	需求爆发/AI硬件	20260129	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·已兑现候二段（峰值+52.1%→现+20.0%）·已点亮2次	20260130	0.1997	0.5206	20260702	20260205	20260618	2
industry_signals	517	涨价驱动/化工	20260129	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	519	事件催化/商业航天	20260129	day	商业航天/卫星	alias	dormant	暗态·深回吐候二段（峰值+3.5%→现-39.0%）·已点亮2次	20260203	-0.3899	0.0348	20260514	20260206	20260508	2
industry_signals	520	需求爆发/储能	20260131	day	新能源电池/锂电/储能/固态	alias	dormant	暗态·深回吐候二段（峰值+13.5%→现-13.7%）·已点亮1次	20260204	-0.137	0.1347	20260526	20260331	20260410	1
industry_signals	521	涨价驱动/化工	20260131	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	522	事件催化/商业航天	20260131	day	商业航天/卫星	alias	dormant	暗态·深回吐候二段（峰值+3.9%→现-35.2%）·已点亮2次	20260203	-0.3522	0.0387	20260514	20260206	20260508	2
industry_signals	523	需求爆发/电网设备	20260202	day	电力/电网/算电协同/燃气轮机	alias	closing	二段兑现中·回撤近警戒（峰值+18.7%→现+5.7%）	20260227	0.0574	0.1872	20260605	20260330	20260720	2
industry_signals	524	需求爆发/SAF	20260202	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	525	涨价驱动/化工	20260202	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	526	事件催化/固态电池	20260202	day	新能源电池/锂电/储能/固态	alias	dormant	暗态·深回吐候二段（峰值+12.7%→现-13.2%）·已点亮1次	20260212	-0.1325	0.1267	20260526	20260331	20260410	1
industry_signals	527	事件催化/科技财报	20260202	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·已兑现候二段（峰值+52.3%→现+25.0%）·已点亮3次	20260226	0.2504	0.5227	20260629	20260317	20260618	3
industry_signals	528	需求爆发/关键矿产	20260203	day	钨/小金属	hint	closing	二段兑现中·回撤近警戒（峰值+13.9%→现-6.1%）	20260212	-0.0611	0.1391	20260626	20260303	20260805	3
industry_signals	530	技术升级/太空光伏	20260203	day	光伏	alias	closing	二段兑现中·回撤近警戒（峰值+5.6%→现-26.7%）	20260204	-0.2668	0.0558	20260330	20260330	20260805	1
industry_signals	532	技术升级/光互联	20260203	day	AI算力/AI硬件/科技硬件	hint	dormant	暗态·已兑现候二段（峰值+49.6%→现+23.7%）·已点亮1次	20260408	0.2365	0.496	20260702	20260601	20260618	1
industry_signals	533	情绪第四周期/分化集中	20260203	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	534	情绪第四周期/题材切换	20260129	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	535	情绪第四周期/冰点阶段	20260131	day	黄金/贵金属	hint	dormant	暗态·深回吐候二段（峰值+4.0%→现-22.7%）·已点亮1次	20260302	-0.2272	0.0402	20260421	20260316	20260401	1
industry_signals	536	情绪第四周期/冰点转折	20260202	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	538	六氟磷酸锂/锂电	20260106	day	新能源电池/锂电/储能/固态	alias	dormant	暗态·深回吐候二段（峰值+14.5%→现-5.2%）·已点亮2次	20260116	-0.0521	0.145	20260526	20260129	20260410	2
industry_signals	539	存储芯片	20260106	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·已兑现候二段（峰值+56.9%→现+46.9%）·已点亮2次	20260108	0.4694	0.5692	20260702	20260205	20260618	2
industry_signals	540	脑机接口	20260106	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	541	CPO/硅光子	20260106	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·已兑现候二段（峰值+57.7%→现+41.7%）·已点亮3次	20260112	0.4167	0.5766	20260629	20260205	20260618	3
industry_signals	542	HBM	20260106	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·已兑现候二段（峰值+56.9%→现+46.9%）·已点亮2次	20260108	0.4694	0.5692	20260702	20260205	20260618	2
industry_signals	543	磷酸铁锂/锂电	20260107	day	新能源电池/锂电/储能/固态	alias	dormant	暗态·深回吐候二段（峰值+13.4%→现-6.4%）·已点亮2次	20260119	-0.0638	0.1339	20260526	20260129	20260410	2
industry_signals	544	算力招标	20260107	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·已兑现候二段（峰值+56.5%→现+44.6%）·已点亮3次	20260112	0.4463	0.5647	20260629	20260205	20260618	3
industry_signals	545	煤炭	20260107	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	546	硅铁/差别电价	20260107	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	547	半导体设备	20260107	day	半导体/芯片/半导体材料	alias	closing	二段主升兑现中（118日，累计+57.4%，峰值+57.6%）	20260112	0.5736	0.5765	20260702	20260202	20260709	3
industry_signals	548	多晶硅/光伏	20260108	day	光伏	alias	dormant	暗态·深回吐候二段（峰值+17.4%→现-12.7%）·已点亮1次	20260115	-0.1268	0.1745	20260330	20260129	20260323	1
industry_signals	549	可控核聚变	20260108	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	550	军工	20260108	day	军工	alias	dormant	暗态·深回吐候二段（峰值+10.4%→现-15.5%）·已点亮3次	20260109	-0.1551	0.1043	20260709	20260113	20260703	3
industry_signals	551	自动驾驶	20260108	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	552	光伏出口退税	20260111	day	光伏	alias	dormant	暗态·深回吐候二段（峰值+18.1%→现-15.6%）·已点亮1次	20260114	-0.1562	0.181	20260330	20260129	20260323	1
industry_signals	553	AI大模型	20260111	day	AI软件/应用	alias	dormant	暗态·深回吐候二段（峰值+12.9%→现-32.6%）·已点亮1次	20260112	-0.3258	0.1287	20260514	20260119	20260508	1
industry_signals	554	AI数据中心	20260111	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·已兑现候二段（峰值+54.7%→现+43.9%）·已点亮2次	20260116	0.4394	0.5469	20260702	20260205	20260618	2
industry_signals	555	小核酸药物	20260111	day	创新药/医药/CRO	alias	dormant	暗态·深回吐候二段（峰值+2.8%→现-3.9%）·已点亮1次	20260402	-0.0393	0.0282	20260708	20260410	20260706	1
industry_signals	556	SOFC供电	20260111	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·已兑现候二段（峰值+54.7%→现+43.9%）·已点亮2次	20260116	0.4394	0.5469	20260702	20260205	20260618	2
industry_signals	557	商业航天3D打印	20260111	day	商业航天/卫星	alias	dormant	暗态·深回吐候二段（峰值+9.4%→现-24.4%）·已点亮2次	20260112	-0.2441	0.0941	20260514	20260113	20260508	2
industry_signals	558	商业航天区域规划	20260111	day	商业航天/卫星	alias	dormant	暗态·深回吐候二段（峰值+9.4%→现-24.4%）·已点亮2次	20260112	-0.2441	0.0941	20260514	20260113	20260508	2
industry_signals	559	碳酸锂/光伏抢出口	20260111	day	新能源电池/锂电/储能/固态	alias	dormant	暗态·深回吐候二段（峰值+12.6%→现-11.2%）·已点亮2次	20260119	-0.1118	0.1264	20260526	20260129	20260410	2
industry_signals	560	机器人/IPO	20260111	day	机器人	alias	dormant	暗态·深回吐候二段（峰值+11.6%→现+0.2%）·已点亮2次	20260112	0.0024	0.1158	20260708	20260129	20260703	2
industry_signals	562	市场情绪/量能	20260112	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	563	供给紧缺/印尼减产	20260204	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	564	需求爆发/海外订单	20260204	day	电力/电网/算电协同/燃气轮机	hint	closing	二段兑现中·回撤近警戒（峰值+18.9%→现+3.1%）	20260226	0.0306	0.1887	20260605	20260330	20260720	2
industry_signals	565	事件催化/嘉能可出售	20260204	day	有色金属	hint	closing	二段兑现中·回撤近警戒（峰值+10.1%→现-12.4%）	20260225	-0.1244	0.101	20260305	20260305	20260805	1
industry_signals	566	涨价驱动/高端CCL	20260204	day	AI算力/AI硬件/科技硬件	hint	dormant	暗态·已兑现候二段（峰值+53.0%→现+28.5%）·已点亮2次	20260224	0.2849	0.5303	20260702	20260317	20260618	2
industry_signals	567	涨价驱动/VLCC运价	20260204	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	568	需求爆发/抢出口	20260204	day	光伏	alias	closing	二段兑现中·回撤近警戒（峰值+3.4%→现-29.9%）	20260311	-0.2993	0.0339	20260330	20260330	20260805	1
industry_signals	569	技术升级/OCS/CPO	20260204	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·已兑现候二段（峰值+54.7%→现+28.6%）·已点亮3次	20260209	0.2856	0.5469	20260629	20260317	20260618	3
industry_signals	570	供给紧缺/涨价驱动	20260208	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（120日，累计+29.7%，峰值+54.7%）	20260209	0.2969	0.5469	20260702	20260317	20260807	3
industry_signals	571	涨价驱动/AI服务器电源	20260208	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（120日，累计+29.7%，峰值+54.7%）	20260209	0.2969	0.5469	20260702	20260317	20260807	3
industry_signals	572	需求爆发/Token消耗	20260208	day	AI算力/AI硬件/科技硬件	hint	closing	二段主升兑现中（120日，累计+29.7%，峰值+54.7%）	20260209	0.2969	0.5469	20260702	20260317	20260807	3
industry_signals	573	涨价驱动/氧化镨钕	20260208	day	稀土	hint	closing	二段兑现中·回撤近警戒（峰值+14.9%→现-5.0%）	20260210	-0.0498	0.1487	20260626	20260303	20260805	2
industry_signals	574	涨价驱动/中间体	20260208	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	575	涨价驱动/高端CCL	20260208	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（120日，累计+29.7%，峰值+54.7%）	20260209	0.2969	0.5469	20260702	20260317	20260807	3
industry_signals	576	需求爆发/海外订单	20260208	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（120日，累计+29.7%，峰值+54.7%）	20260209	0.2969	0.5469	20260702	20260317	20260807	3
industry_signals	577	涨价驱动/金价突破	20260209	day	黄金/贵金属	hint	closing	二段兑现中·回撤近警戒（峰值+6.2%→现-16.5%）	20260224	-0.1647	0.0621	20260421	20260316	20260810	2
industry_signals	578	供给紧缺/哈萨克斯坦	20260209	day	钨/小金属	hint	closing	二段兑现中·回撤近警戒（峰值+15.6%→现-2.3%）	20260211	-0.0226	0.1563	20260626	20260303	20260805	3
industry_signals	579	事件催化/海外授权	20260209	day	创新药/医药/CRO	alias	dormant	暗态·已兑现候二段（峰值+11.8%→现+11.8%）·已点亮2次	20260327	0.1175	0.1175	20260724	20260410	20260715	2
industry_signals	580	涨价驱动/分散黑	20260209	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	581	技术升级/特斯拉擎天柱	20260209	day	机器人	alias	closing	二段兑现中·回撤近警戒（峰值+10.1%→现-2.4%）	20260213	-0.0239	0.1011	20260708	20260303	20260805	3
industry_signals	582	涨价驱动/超预期	20260210	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	583	涨价驱动/数据中心	20260210	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（115日，累计+28.7%，峰值+51.7%）	20260226	0.287	0.5167	20260702	20260317	20260807	3
industry_signals	584	涨价驱动/全线涨价	20260210	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	585	涨价驱动/覆铜板	20260428	day	有色金属	hint	dormant	暗态·深回吐候二段（峰值+5.4%→现-0.3%）·已点亮1次	20260429	-0.0032	0.0544	20260813	20260515	20260805	1
industry_signals	586	涨价驱动/光上游	20260428	day	光模块/CPO/光通信/光纤	alias	dormant	暗态·已兑现候二段（峰值+31.0%→现+9.8%）·已点亮2次	20260507	0.0983	0.3103	20260819	20260612	20260814	2
industry_signals	587	需求爆发/液冷	20260428	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·已兑现候二段（峰值+39.3%→现+17.0%）·已点亮2次	20260506	0.1696	0.3925	20260819	20260601	20260807	2
industry_signals	588	需求爆发/AI基础设施	20260429	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	589	事件催化/特种机器人	20260429	day	机器人	alias	dormant	暗态·深回吐候二段（峰值+16.2%→现-1.3%）·已点亮2次	20260506	-0.0134	0.162	20260819	20260527	20260805	2
industry_signals	590	技术升级/光检测	20260429	day	光模块/CPO/光通信/光纤	hint	dormant	暗态·已兑现候二段（峰值+32.0%→现+10.8%）·已点亮2次	20260507	0.1082	0.3202	20260819	20260612	20260814	2
industry_signals	591	涨价驱动/电解液	20260429	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	592	需求爆发/电池	20260429	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现中·回撤近警戒（峰值+5.2%→现-17.2%）	20260518	-0.1719	0.052	20260526	20260526	20260805	1
industry_signals	593	供给紧缺/原油	20260429	day		downgrade	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	594	技术升级/存储	20260505	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·已兑现候二段（峰值+38.2%→现+16.0%）·已点亮2次	20260506	0.1595	0.3825	20260819	20260601	20260807	2
industry_signals	595	需求爆发/海外电力	20260505	day	电力/电网/算电协同/燃气轮机	alias	dormant	暗态·深回吐候二段（峰值+12.1%→现-4.4%）·已点亮2次	20260508	-0.0444	0.1206	20260807	20260521	20260720	2
industry_signals	596	需求爆发/国产GPU	20260506	day	AI算力/AI硬件/科技硬件	hint	dormant	暗态·已兑现候二段（峰值+35.2%→现+12.9%）·已点亮2次	20260507	0.1295	0.3524	20260819	20260601	20260807	2
industry_signals	597	供给紧缺/光芯片	20260506	day	AI算力/AI硬件/科技硬件	alias	dormant	暗态·已兑现候二段（峰值+35.2%→现+12.9%）·已点亮2次	20260507	0.1295	0.3524	20260819	20260601	20260807	2
industry_signals	598	涨价驱动/电池上游	20260506	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现中·回撤近警戒（峰值+4.0%→现-18.4%）	20260520	-0.1839	0.0401	20260526	20260526	20260805	1
industry_signals	599	事件催化/航天	20260506	day	商业航天/卫星	alias	dormant	暗态·深回吐候二段（峰值+4.6%→现-29.5%）·已点亮1次	20260508	-0.2955	0.0464	20260820	20260514	20260805	1
industry_signals	600	涨价驱动/电池材料	20251116	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现进行（48日，累计+7.2%）	20260309	0.0722	0.0831	20260331	20260331	20260410	1
industry_signals	601	涨价驱动/锂矿	20251116	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现进行（48日，累计+7.2%）	20260309	0.0722	0.0831	20260331	20260331	20260410	1
industry_signals	602	技术升级/固态电池	20251116	day	新能源电池/锂电/储能/固态	alias	closing	二段兑现进行（48日，累计+7.2%）	20260309	0.0722	0.0831	20260331	20260331	20260410	1
industry_signals	604	事件催化/AI算力	20251116	day	光模块/CPO/光通信/光纤	alias	closing	二段主升兑现中（118日，累计+56.1%，峰值+56.8%）	20251119	0.5607	0.5681	20260428	20251216	20260511	2
industry_signals	605	需求爆发/光伏	20251116	day	光伏	alias	dormant	暗态·深回吐候二段（峰值+12.9%→现+3.4%）·已点亮1次	20260123	0.0337	0.1288	20260330	20260129	20260323	1
industry_signals	606	事件催化/回购注销	20251019	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	607	涨价驱动/存储芯片	20251019	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（119日，累计+23.4%，峰值+23.4%）	20251021	0.2338	0.2338	20260205	20251031	20260409	2
industry_signals	608	需求爆发/动力电池	20251020	day	新能源电池/锂电/储能/固态	alias	closing	二段主升兑现中（117日，累计+14.1%，峰值+16.4%）	20251024	0.1405	0.1636	20260331	20251120	20260410	3
industry_signals	609	事件催化/情绪周期	20251020	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	610	技术升级/液冷散热	20251020	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（120日，累计+24.5%，峰值+24.5%）	20251021	0.2446	0.2446	20260205	20251031	20260409	2
industry_signals	611	技术升级/光模块	20251021	day	光模块/CPO/光通信/光纤	alias	closing	二段主升兑现中（117日，累计+39.7%，峰值+39.7%）	20251027	0.3971	0.3971	20251216	20251031	20260409	2
industry_signals	612	事件催化/国企改革	20251021	day	消费电子/华为/鸿蒙	alias	closing	二段兑现进行（117日，累计+4.3%）	20251027	0.0431	0.0431	20260204	20251104	20260409	2
industry_signals	613	涨价驱动/存储芯片	20251022	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（119日，累计+21.2%，峰值+22.3%）	20251024	0.2116	0.2225	20260205	20251031	20260409	2
industry_signals	614	技术升级/存储芯片	20251022	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（119日，累计+21.2%，峰值+22.3%）	20251024	0.2116	0.2225	20260205	20251031	20260409	2
industry_signals	616	涨价驱动/钨	20251022	day	钨/小金属	hint	closing	二段主升兑现中（119日，累计+33.7%，峰值+40.5%）	20251024	0.3365	0.4054	20260303	20251104	20260327	3
industry_signals	617	技术升级/PCB	20251022	day	AI算力/AI硬件/科技硬件	alias	closing	二段主升兑现中（119日，累计+21.2%，峰值+22.3%）	20251024	0.2116	0.2225	20260205	20251031	20260409	2
industry_signals	618	需求爆发/工程机械	20251022	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	619	涨价驱动/六氟磷酸锂	20251023	day	新能源电池/锂电/储能/固态	alias	closing	二段主升兑现中（120日，累计+13.7%，峰值+16.5%）	20251024	0.1372	0.165	20260331	20251120	20260410	3
industry_signals	620	技术升级/机器人	20251023	day	机器人	alias	dormant	暗态·深回吐候二段（峰值+9.3%→现-2.4%）	20260112	-0.0239	0.0931	20260129	20260129		0
industry_signals	621	事件催化/政策	20251023	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	622	涨价驱动/石油	20251023	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	623	涨价驱动/白银	20251026	day	黄金/贵金属	hint	dormant	暗态·已兑现候二段（峰值+26.5%→现+9.4%）·已点亮1次	20251114	0.0944	0.2649	20260421	20260130	20260401	1
industry_signals	624	技术升级/1.6T	20251026	day	光模块/CPO/光通信/光纤	alias	closing	二段主升兑现中（120日，累计+41.3%，峰值+42.3%）	20251027	0.4131	0.423	20251216	20251031	20260409	2
industry_signals	625	技术升级/Rubin架构	20251026	day	AI算力/AI硬件/科技硬件	hint	closing	二段主升兑现中（120日，累计+21.0%，峰值+22.1%）	20251027	0.2103	0.2208	20260205	20251031	20260409	2
industry_signals	626	技术升级/高新技术	20251026	day	AI算力/AI硬件/科技硬件	hint	closing	二段主升兑现中（120日，累计+21.0%，峰值+22.1%）	20251027	0.2103	0.2208	20260205	20251031	20260409	2
industry_signals	627	涨价驱动/六氟磷酸锂	20251026	day	新能源电池/锂电/储能/固态	alias	closing	二段主升兑现中（118日，累计+10.9%，峰值+14.3%）	20251029	0.1094	0.1431	20260331	20251120	20260410	3
industry_signals	628	需求爆发/三花智控	20251026	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	629	事件催化/市场情绪	20251026	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	630	事件催化/AI眼镜	20251026	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	631	需求爆发/捷佳伟创	20251027	day		unmatched	no_anchor	无锚未跟踪（情绪周期类或覆盖洞）							
industry_signals	632	需求爆发/1.6T出货量	20251027	day	光模块/CPO/光通信/光纤	alias	closing	二段主升兑现中（91日，累计+33.9%，峰值+38.6%）	20251208	0.3393	0.3861	20251216	20251216	20260409	1
industry_signals	633	需求爆发/蔚蓝新能源	20251027	day	新能源电池/锂电/储能/固态	alias	closing	二段主升兑现中（119日，累计+11.2%，峰值+14.9%）	20251029	0.112	0.1491	20260331	20251120	20260410	3
